product_id,brand,model,family,field,value,source_status,source_organisation,source_url,checked_at
product:appliances:rangehoods:westinghouse:wrc914sd,Westinghouse,WRC914SD,rangehoods,manufacturerModel,WRC914SD,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc914sd,Westinghouse,WRC914SD,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc914sd,Westinghouse,WRC914SD,rangehoods,widthMm,900,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/rangehoods/wrc914sd/,2026-09-02
product:appliances:rangehoods:westinghouse:wrc914sd,Westinghouse,WRC914SD,rangehoods,finish,stainless steel,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/rangehoods/wrc914sd/,2026-09-02
product:appliances:rangehoods:westinghouse:wrc914sd,Westinghouse,WRC914SD,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc914sd,Westinghouse,WRC914SD,rangehoods,installationType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc914sd,Westinghouse,WRC914SD,rangehoods,rangehoodType,canopy,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc914sd,Westinghouse,WRC914SD,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc914sd,Westinghouse,WRC914SD,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc914sd,Westinghouse,WRC914SD,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc914sd,Westinghouse,WRC914SD,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrc914sd,Westinghouse,WRC914SD,rangehoods,hoodType,canopy,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/rangehoods/wrc914sd/,2026-09-02
product:appliances:rangehoods:westinghouse:wrf610wa,Westinghouse,WRF610WA,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf610wa,Westinghouse,WRF610WA,rangehoods,manufacturerModel,WRF610WA,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf610wa,Westinghouse,WRF610WA,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf610wa,Westinghouse,WRF610WA,rangehoods,widthMm,600,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/rangehoods/wrf610wa/,2026-09-02
product:appliances:rangehoods:westinghouse:wrf610wa,Westinghouse,WRF610WA,rangehoods,finish,white,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/rangehoods/wrf610wa/,2026-09-02
product:appliances:rangehoods:westinghouse:wrf610wa,Westinghouse,WRF610WA,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf610wa,Westinghouse,WRF610WA,rangehoods,installationType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf610wa,Westinghouse,WRF610WA,rangehoods,rangehoodType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf610wa,Westinghouse,WRF610WA,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf610wa,Westinghouse,WRF610WA,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf610wa,Westinghouse,WRF610WA,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf610wa,Westinghouse,WRF610WA,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf610wa,Westinghouse,WRF610WA,rangehoods,hoodType,fixed,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/rangehoods/wrf610wa/,2026-09-02
product:appliances:rangehoods:westinghouse:wrf910wa,Westinghouse,WRF910WA,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf910wa,Westinghouse,WRF910WA,rangehoods,manufacturerModel,WRF910WA,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf910wa,Westinghouse,WRF910WA,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf910wa,Westinghouse,WRF910WA,rangehoods,widthMm,900,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/rangehoods/wrf910wa/,2026-09-02
product:appliances:rangehoods:westinghouse:wrf910wa,Westinghouse,WRF910WA,rangehoods,finish,white,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/rangehoods/wrf910wa/,2026-09-02
product:appliances:rangehoods:westinghouse:wrf910wa,Westinghouse,WRF910WA,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf910wa,Westinghouse,WRF910WA,rangehoods,installationType,under-cupboard,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf910wa,Westinghouse,WRF910WA,rangehoods,rangehoodType,fixed,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf910wa,Westinghouse,WRF910WA,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf910wa,Westinghouse,WRF910WA,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf910wa,Westinghouse,WRF910WA,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf910wa,Westinghouse,WRF910WA,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrf910wa,Westinghouse,WRF910WA,rangehoods,hoodType,fixed,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/rangehoods/wrf910wa/,2026-09-02
product:appliances:rangehoods:westinghouse:wri930sb,Westinghouse,WRI930SB,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wri930sb,Westinghouse,WRI930SB,rangehoods,manufacturerModel,WRI930SB,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wri930sb,Westinghouse,WRI930SB,rangehoods,width,900 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wri930sb,Westinghouse,WRI930SB,rangehoods,widthMm,900,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wri930sb,Westinghouse,WRI930SB,rangehoods,finish,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wri930sb,Westinghouse,WRI930SB,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wri930sb,Westinghouse,WRI930SB,rangehoods,installationType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wri930sb,Westinghouse,WRI930SB,rangehoods,rangehoodType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wri930sb,Westinghouse,WRI930SB,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wri930sb,Westinghouse,WRI930SB,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wri930sb,Westinghouse,WRI930SB,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wri930sb,Westinghouse,WRI930SB,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrr614sb,Westinghouse,WRR614SB,rangehoods,family,rangehoods,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrr614sb,Westinghouse,WRR614SB,rangehoods,manufacturerModel,WRR614SB,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrr614sb,Westinghouse,WRR614SB,rangehoods,width,600 mm,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrr614sb,Westinghouse,WRR614SB,rangehoods,widthMm,600,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/rangehoods/wrr614sb/,2026-09-02
product:appliances:rangehoods:westinghouse:wrr614sb,Westinghouse,WRR614SB,rangehoods,finish,stainless steel,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/rangehoods/wrr614sb/,2026-09-02
product:appliances:rangehoods:westinghouse:wrr614sb,Westinghouse,WRR614SB,rangehoods,fuelOrEnergyType,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrr614sb,Westinghouse,WRR614SB,rangehoods,installationType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrr614sb,Westinghouse,WRR614SB,rangehoods,rangehoodType,slide-out,legacy-source-derived,Legacy appliance options CSV,,2026-09-02
product:appliances:rangehoods:westinghouse:wrr614sb,Westinghouse,WRR614SB,rangehoods,extractionCapacity,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrr614sb,Westinghouse,WRR614SB,rangehoods,ductedOrRecirculating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrr614sb,Westinghouse,WRR614SB,rangehoods,lighting,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrr614sb,Westinghouse,WRR614SB,rangehoods,noiseRating,,pending-verification,,,2026-09-02
product:appliances:rangehoods:westinghouse:wrr614sb,Westinghouse,WRR614SB,rangehoods,hoodType,slide-out,verified-source,Westinghouse Australia,https://www.westinghouse.com.au/cooking/rangehoods/wrr614sb/,2026-09-02
